Date,SPY,TLT,GLD
2000-02-24,104.49120414308967,91.2108593293803,65.2127548464302
2000-02-25,102.50109628907904,91.41721550097901,63.574044941904006
2000-02-28,102.95673907547783,90.61578917467558,63.78657606721293
2000-02-29,102.24345604029483,92.02620124522839,64.11356676264083
2000-03-01,102.1817531436123,92.88526688891716,63.684661313424435
2000-03-02,104.81679036581453,93.78754103117616,63.989102632700146
2000-03-03,105.11963266613,93.35708900858624,64.52893609243509
2000-03-06,105.27686636589162,92.28169988418925,63.2064084049624
2000-03-07,106.58810851012838,91.41684880785657,63.78935811795125
2000-03-08,108.12405410872451,90.8210717790627,63.48913269617305
2000-03-09,110.37671592460988,91.33657253909537,62.78007836291451
2000-03-10,109.75471060497068,91.86545941140403,62.87055920202913
2000-03-13,112.02024164708027,92.72036483733685,62.37465127870279
2000-03-14,111.8845089997982,93.98277242465622,62.06875331752836
2000-03-15,110.44620235308484,94.30235681188128,61.433775195530615
2000-03-16,109.31359204043356,94.52421038394877,61.004313956092055
2000-03-17,110.717132718364,94.31931477755778,60.25579079613234
2000-03-20,111.7051930463779,94.13063199399713,59.88264955904903
2000-03-21,113.36068984403583,93.45531020528138,59.21986122106202
2000-03-22,112.20727552985515,93.76715057268945,58.415513321961534
2000-03-23,111.80612575167987,93.96624981192157,59.00500227751423
2000-03-24,110.31876240195238,93.73758654640498,59.0047360451359
2000-03-27,107.87815185934329,93.27010209333582,59.23583617653454
2000-03-28,107.88602234895907,93.54968585112519,60.22490721640764
2000-03-29,109.85212081805864,94.33055280878037,60.60946863361936
2000-03-30,111.26785765668653,94.39021098930984,60.61138904816105
2000-03-31,110.31822266666741,94.57017768492497,59.95611020572572
2000-04-03,111.80924413888124,94.25487349048122,60.417129126051776
2000-04-04,111.10906415524374,94.1185321119195,60.6944607439481
2000-04-05,111.53314446241896,93.94208536876428,61.30548407839095
2000-04-06,112.60999181465296,93.78456524934323,61.22652115353374
2000-04-07,112.12083553764762,93.44288549014664,61.00333446553418
2000-04-10,111.02731342133177,93.68733471333047,59.75355775415505
2000-04-11,111.87597210667549,94.46555535930524,60.07317647462357
2000-04-12,111.68225704165013,93.91315883263846,59.1606728126803
2000-04-13,111.01445826740861,94.75210588679505,58.86390672582565
2000-04-14,111.84373842300974,94.52284092974966,59.133314079545734
2000-04-17,111.60218272137078,94.31551506396053,59.156333147126354
2000-04-18,112.11768078494009,93.04551792622237,59.083019215709314
2000-04-19,110.92125086072927,91.63729117810342,59.32160718381359
2000-04-20,111.86269218477754,92.07277736147238,58.271984896186574
2000-04-21,110.69301128566335,91.45090568587058,58.279015526521796
2000-04-24,110.23971175884476,91.92571999485226,58.97564362281074
2000-04-25,107.93078358066393,91.9659798433642,59.62193636507399
2000-04-26,109.37914676223103,92.12203508624012,58.7259695541706
2000-04-27,109.52565613143551,92.90673778200447,59.24679063307238
2000-04-28,110.13079614289376,92.87545176040682,59.47680613200884
2000-05-01,108.03531206772796,90.97563711054929,58.880301085427114
2000-05-02,108.25341280883484,89.99007412383604,58.07347835471128
2000-05-03,107.79939093476138,90.55215694627967,57.96595471976197
2000-05-04,109.29250161745868,91.70189325401591,58.72891525144919
2000-05-05,107.37659810084783,91.65738231821327,58.98137037601909
2000-05-08,107.83604416795994,91.26285317330279,58.41097033594039
2000-05-09,109.1567012661492,90.4733305353218,58.446873687355165
2000-05-10,107.7112634496953,90.79531281477966,59.0228953647262
2000-05-11,107.874459556798,89.77780825345455,58.94712559740349
2000-05-12,106.5780752239092,89.08393131806378,58.65611437744767
2000-05-15,106.65986925763825,89.17081890697025,58.89745680505865
2000-05-16,107.0924058132883,89.23869339083804,57.67080693405985
2000-05-17,108.72134401094452,89.10382434621593,57.89393226818533
2000-05-18,108.95885145431849,89.71131259729339,57.095767510412664
2000-05-19,108.13709208511094,89.01930604329463,57.022953984771696
2000-05-22,108.87326967836484,88.362123707486,57.19889371533807
2000-05-23,108.90666956926877,88.13977264334027,57.09432725677585
2000-05-24,110.27080351003649,88.18643377480333,56.65066390097381
2000-05-25,109.54501794677206,88.00929562063143,56.41283480458152
2000-05-26,111.23579141372748,89.12453502795239,56.8380986443295
2000-05-29,111.47972941313986,88.79611050444583,56.06109423918091
2000-05-30,111.81743346808781,89.16206956932203,55.54572215661402
2000-05-31,113.12120760176947,88.84332266011481,55.69482703676752
2000-06-01,112.47311942206557,89.0333827394252,56.10590604119415
2000-06-02,111.85290260062948,88.79558380335162,56.07385770351052
2000-06-05,112.52829431261092,88.58631160026916,55.75960956137955
2000-06-06,112.45247182524912,89.50292730371625,56.12002781121337
2000-06-07,112.54364069501324,89.32356040201003,55.883231928022816
2000-06-08,112.05818963241451,90.3004026593662,56.982349508557135
2000-06-09,111.69832070398427,89.89048052426517,57.70268514752893
2000-06-12,112.82179914448088,89.63572294401868,58.74654657352607
2000-06-13,115.3615885979252,90.27284349839114,58.17655094530213
2000-06-14,113.58889887671415,88.8734917134448,57.883745951973786
2000-06-15,115.57135344962929,87.94696362045039,57.709752514717245
2000-06-16,116.5718336377125,87.96738943940939,56.98754650805404
2000-06-19,118.19781671692431,88.24213370925007,56.67545469196606
2000-06-20,118.47038306290548,88.57108427342548,57.185123224097715
2000-06-21,117.51599636504947,88.39972055984339,56.60163531412338
2000-06-22,117.28115805269462,87.60541270956176,56.422608955510974
2000-06-23,116.07996928211391,88.07633796689623,57.23414028719897
2000-06-26,113.91191787926606,88.3344674215685,57.39138601550293
2000-06-27,113.84283952497427,87.70987167329517,57.65962302095297
2000-06-28,114.20888168009716,87.7679183429606,57.654066301017274
2000-06-29,113.8763922429717,88.78530899478967,57.283923480474336
2000-06-30,114.1529477221418,88.86514349334739,57.06398836634517
2000-07-03,112.18125290128614,88.20225468457508,57.196587441458284
2000-07-04,113.55570501562367,87.97214590270872,56.854656751218144
2000-07-05,113.38314236015555,87.77514454577384,56.86677078233998
2000-07-06,113.46675267440621,87.9756778535423,56.6022347824236
2000-07-07,114.41850229847894,88.49252134940929,56.540672853868955
2000-07-10,113.7181524987784,87.97337724856577,57.39243235058596
2000-07-11,117.09552886782512,87.61636255379759,57.72560304903179
2000-07-12,118.7858386023804,88.19567565341144,56.97736744858992
2000-07-13,120.47794174038428,88.62142616161769,56.859713073996254
2000-07-14,120.71821381253692,89.39838281650013,57.871338288980795
2000-07-17,119.77852880086746,88.57214762827658,58.88961902555313
2000-07-18,120.49138753949917,88.03876415630039,58.20654605131266
2000-07-19,119.52919444949701,88.61358193213538,58.446808011249395
2000-07-20,119.87860739245657,88.08324868655212,58.44055359135133
2000-07-21,120.2312953557215,88.27463957387735,56.99088396185919
2000-07-24,121.94889974869542,88.25249066734214,57.14667817648472
2000-07-25,122.59261022236136,87.83907128714054,58.252135762412834
2000-07-26,122.8342446243176,88.67230002342916,57.8351992331374
2000-07-27,124.80063502487957,88.67254258942849,57.655072655653505
2000-07-28,124.67128238922365,88.3929825540913,58.18416942707732
2000-07-31,123.95413607606353,88.31103841721998,57.92071104184013
2000-08-01,123.27131586005298,88.45989610578216,57.65900717604756
2000-08-02,125.34319721251796,87.57549327009427,57.80838018277467
2000-08-03,125.42332162878971,87.09909865913404,56.98510796551229
2000-08-04,124.64230408074192,86.3926696905597,57.25293380269289
2000-08-07,121.91042852312192,85.23592264758935,56.50583774071424
2000-08-08,120.50178612042559,85.77797878289462,56.52735631039679
2000-08-09,120.96246207224864,86.57469587526441,56.972065235762216
2000-08-10,121.79944321551989,87.24288241036335,57.886001843346186
2000-08-11,124.13148856968012,86.26102493889596,57.43902721829922
2000-08-14,123.18590018834603,86.48976562228748,57.56301071364238
2000-08-15,123.91609535590963,86.87461399026232,57.69449270037572
2000-08-16,125.77143606201795,86.56533363418248,56.669393976060185
2000-08-17,122.54674646927702,87.02670818953524,56.60904809368985
2000-08-18,125.79229969413029,86.4123649430426,56.7302956331113
2000-08-21,124.20732491434485,85.82545597204832,57.02736756934605
2000-08-22,122.64102254496864,85.37511264986631,58.124144460331294
2000-08-23,123.97363529905805,84.98836965962875,58.183811888079774
2000-08-24,124.59015731593657,84.44716683152036,58.147946428179665
2000-08-25,126.34194468095936,84.97446466680844,58.09793265095415
2000-08-28,127.3097325477944,84.39967755165941,58.085867562020795
2000-08-29,127.78246651858946,84.15601073886027,58.355677672867344
2000-08-30,127.63603183228385,83.82023481018244,59.24951824971266
2000-08-31,126.54971037658008,85.00744718339138,58.64049698118784
2000-09-01,127.4312057871735,84.52649001467104,58.651291081266834
2000-09-04,124.69015807333375,84.78897010886845,57.28059479340129
2000-09-05,124.46474635257869,85.78191850816263,56.34232814642375
2000-09-06,125.6015948436747,85.14046021573934,56.42134580133189
2000-09-07,123.99626500748154,84.69569600471807,55.250203149147175
2000-09-08,125.2145456198077,84.52456080537203,55.41965170591065
2000-09-11,126.64196222480831,83.81732232029827,56.10643263695311
2000-09-12,126.78816762785159,84.48018721927649,55.626027848397804
2000-09-13,126.60509626367264,84.23183664649997,55.22561283702188
2000-09-14,127.43649894580261,84.80449069851021,55.21639801523235
2000-09-15,128.40089105597016,85.10006481558341,54.92325889639627
2000-09-18,128.07343837557625,85.11964361509865,54.87889802773466
2000-09-19,131.10368658889038,85.64698072117619,54.48851008773692
2000-09-20,133.40595716924295,85.48996605179399,54.9319772682813
2000-09-21,134.96637281872015,86.07156777970344,55.080609120669514
2000-09-22,137.14777298711192,85.36178289930248,55.02887889169562
2000-09-25,139.2250468909972,84.96622270947402,53.80836559470462
2000-09-26,137.08441895613552,85.62607881851389,53.423645205904194
2000-09-27,141.08011642798812,84.49509117482265,53.4286358579259
2000-09-28,138.80916313478204,84.7586797246426,53.77589414263697
2000-09-29,139.18210748195625,84.54628079161108,53.41599463980132
2000-10-02,137.47370958282642,84.26213412707739,53.712551755616126
2000-10-03,138.5036984681069,83.89795397627866,54.137782274159335
2000-10-04,139.23949918423676,84.59011857191378,53.80632059407131
2000-10-05,139.66591303395873,83.78069113515221,54.169990660915055
2000-10-06,135.15636860677597,84.2314485141029,54.059007656081405
2000-10-09,136.43225912382908,84.4946576699878,53.46232839002515
2000-10-10,136.8650657383998,84.27596940570285,53.42251481463729
2000-10-11,133.71649584602955,84.23889288758564,54.08445332963914
2000-10-12,136.05096732141328,84.62408650636006,54.27457117857523
2000-10-13,135.8573844152377,84.31546727230698,54.269818654432115
2000-10-16,134.7280220133218,83.51730581156167,54.69376326183742
2000-10-17,135.4301181201014,83.67562082052567,55.05599283875054
2000-10-18,134.64469538765945,83.23929463502341,55.14715226086114
2000-10-19,135.2850749517029,83.03260229651106,54.150572372053375
2000-10-20,134.76775422574636,83.0699480626894,52.81156450369315
2000-10-23,133.4325423739195,83.46563797679863,51.96241093089116
2000-10-24,131.73912359248894,84.43074859619786,52.767116204537594
2000-10-25,132.98551456036256,84.62299237072232,53.09316985146692
2000-10-26,133.1786807339315,84.69443669130541,52.26710120716922
2000-10-27,132.07504784975566,85.14174642461428,52.628153747177436
2000-10-30,131.23985593689002,85.30514849931681,51.878226736195636
2000-10-31,129.96568772679802,84.4065074237154,51.93259520066022
2000-11-01,133.18618930556656,84.09601921708398,52.35231608267633
2000-11-02,133.80358410896747,83.44930478776098,52.24717679065999
2000-11-03,134.12023192746304,83.82543632912868,52.603919441960066
2000-11-06,136.4821811336658,84.5078227886017,52.99630445000072
2000-11-07,135.51927844346923,84.70751060565749,52.083401646750055
2000-11-08,133.87290466533256,84.16715827478443,51.98503657433511
2000-11-09,133.14461285568456,84.60195722392235,52.165873314513256
2000-11-10,133.44297710701593,84.09850895320076,51.84547175963793
2000-11-13,133.17143272207272,84.24272661680052,51.10205072073268
2000-11-14,132.68581198662918,83.61601270776973,51.74799308876858
2000-11-15,132.95065127412,82.89532850701994,51.8036281513359
2000-11-16,132.31201587301538,82.17180864543359,51.44224233781671
2000-11-17,130.6865047651648,82.19053633020253,50.92689056767928
2000-11-20,131.81635488313097,81.85764721885397,50.82722281831728
2000-11-21,131.43180523356963,82.0924387307939,51.32585514695937
2000-11-22,131.00531400828993,81.43027868019269,51.01209072083335
2000-11-23,131.78430749329425,81.69145530367665,51.18572725622385
2000-11-24,132.42045952622948,81.38251936292022,51.26294816214884
2000-11-27,130.73484423922352,82.03436037988315,51.08900812870359
2000-11-28,129.64265346754365,82.57109399348323,51.03094819080364
2000-11-29,127.57958764321607,82.46843738409662,51.000093387200934
2000-11-30,125.82805278596643,82.53450715584184,50.478969391635026
2000-12-01,126.2603130271221,82.670984605295,49.73171898303163
2000-12-04,125.54872200377778,82.92234087332427,50.00383795416309
2000-12-05,124.19161747891442,82.78896697221636,50.63298459666934
2000-12-06,122.29944478421169,83.37022668325324,50.85642481141793
2000-12-07,124.0493711214687,83.11312268381937,50.39395599236066
2000-12-08,123.44389162217163,82.11508684921452,50.35827972267437
2000-12-11,123.75574842859952,82.25229878111476,50.0555664550645
2000-12-12,123.62420834192764,82.20592859616622,49.34856858164079
2000-12-13,122.26567972983392,82.64678209205867,48.82825452211115
2000-12-14,122.84548262799149,82.96691211078084,48.520330847435176
2000-12-15,122.99818976732813,83.04446394386018,48.72489457606998
2000-12-18,124.80569742992081,83.11047502241452,48.15885051887248
2000-12-19,125.62575816579228,83.1867109765254,48.63438689529539
2000-12-20,123.80509144820412,82.85113792828928,48.607118864341444
2000-12-21,123.59243261407181,82.22560217145454,49.11726652455218
2000-12-22,123.40121541142398,81.81017662105312,49.53842877395698
2000-12-25,123.25765509692197,81.7728516815543,49.59214632625527
2000-12-26,121.47612473591622,80.61565177613522,49.612992322326
2000-12-27,119.11770273903878,80.40397623523693,49.72733548999079
2000-12-28,118.9020542765772,79.91619608610497,49.83823942786621
2000-12-29,119.33330618149148,79.88132101072085,50.14694359291247
2001-01-01,117.67218822415222,79.4815016297102,50.99133492141814
2001-01-02,120.12550315030862,79.52215143875175,51.27371945394027
2001-01-03,120.98488117697346,79.41732580423279,52.01746670354878
2001-01-04,120.27475715264924,80.07518424086368,52.465302760966004
2001-01-05,123.04380920887161,79.91157507113974,52.26916001454353
2001-01-08,120.8751481367838,79.79849621764323,52.499912720887174
2001-01-09,119.44673645272894,79.8209382063586,52.80282579418334
2001-01-10,117.94981817171407,78.91636304111528,53.222906451867594
2001-01-11,119.49342809613796,78.39274866964021,53.01509589164531
2001-01-12,118.45024358137093,79.11133566030402,53.54033647384435
2001-01-15,119.41114767748867,79.37815214658146,53.22229834833609
2001-01-16,119.72296327774698,79.42974477968893,53.115582663498564
2001-01-17,118.89547126919516,79.98036003669216,53.42309505192295
2001-01-18,119.04289677547074,79.89906935247625,53.48613935084956
2001-01-19,117.4119617221002,79.7831787599061,53.03207053748252
2001-01-22,118.50390116993287,79.64056103531478,52.36985589720517
2001-01-23,117.14647592525236,78.7590804996094,52.092407368250285
2001-01-24,115.9531830434331,79.2343695603498,51.727159390108
2001-01-25,116.83080643696228,79.14937790462938,52.74661166282238
2001-01-26,116.17128820860894,79.11187851765055,52.20336824216915
2001-01-29,118.62241542740952,78.95473243972107,51.4805557124831
2001-01-30,120.47107505091058,78.64832054446597,52.52492029400833
2001-01-31,118.1941170585842,77.5384389741278,51.67245468810132
2001-02-01,118.38924697582374,77.62149084818998,51.35949726341191
2001-02-02,118.18439051591044,78.69718205261385,51.575739294416884
2001-02-05,121.06148947303475,79.1964291602466,51.558510935199756
2001-02-06,120.29324734604941,79.06209280823337,51.68526078328639
2001-02-07,119.42849632276763,78.61096661381129,52.41407758225272
2001-02-08,119.15059419487199,78.63304526443444,53.54449145888233
2001-02-09,118.8510763983925,78.82612850318456,53.62986264388982
2001-02-12,117.62092631521253,78.77576574652628,53.78791368518976
2001-02-13,117.95652888189842,79.19903499857777,53.60416755956888
2001-02-14,117.22997638955937,78.73292920441735,53.303878479506125
2001-02-15,116.08862869569504,79.27183859478627,53.05067153750775
2001-02-16,118.08933071148434,79.35874073861206,53.12389823749659
2001-02-19,118.28436785840927,79.09364669819277,52.84067473281366
2001-02-20,116.86096579162138,78.96172861039155,52.9438484091769
2001-02-21,115.01336624633775,79.1438996903471,52.66488259686859
2001-02-22,114.5715964785045,79.53337319219095,52.075826712762165
2001-02-23,112.94313295347129,79.5791365194161,51.85431646667363
2001-02-26,111.27102275133338,79.88030812793619,51.67010975111126
2001-02-27,112.6600398719686,81.09926832359271,51.361259745794754
2001-02-28,112.46409347375338,80.27164533751504,51.08965114834665
2001-03-01,111.73911454775728,79.2671649019638,51.282169396317556
2001-03-02,111.96886572020195,79.32091121252272,50.58441197314167
2001-03-05,111.24572566792062,78.84679015670919,50.955231836636216
2001-03-06,111.33611061349387,78.91231549540507,50.59689167635742
2001-03-07,113.62241661193575,78.1211707174095,50.465280870198704
2001-03-08,113.57997427475277,78.19588286745149,50.991881269434714
2001-03-09,112.79513469821977,78.85090938446493,51.372251600695826
2001-03-12,111.3338609463464,79.41089232518156,50.41676035581166
2001-03-13,112.135267201187,78.87108060589908,50.513446698875136
2001-03-14,111.91899187962622,78.72667413581503,51.09033140550371
2001-03-15,112.43441215493499,79.17502880216351,50.56262647137576
2001-03-16,110.37478013087062,80.0944549753331,50.277905990504884
2001-03-19,109.89366866541953,79.62310140204949,50.85173510076599
2001-03-20,110.01574215692355,79.20420593065658,50.170529444648615
2001-03-21,110.6766980576411,79.77126935429486,50.93987506617369
2001-03-22,111.00254785615391,79.60025094478111,50.23296854113771
2001-03-23,110.65815318884982,79.09489005153061,49.82753291244131
2001-03-26,112.26180650527398,79.62805188248572,49.50466003230372
2001-03-27,112.23131802820559,78.79480748305161,49.23708936901072
2001-03-28,109.58588673630285,78.46469736028013,49.531055526353974
2001-03-29,108.00037460492199,78.9516807856155,49.66387854666716
2001-03-30,107.93838422213683,78.64858168661296,49.68293384467246
2001-04-02,108.21628731289323,79.03632922718589,49.72236743165425
2001-04-03,106.57956087007224,78.43500546728454,48.899367975638974
2001-04-04,105.115977394317,78.8274463784531,48.54283448544649
2001-04-05,105.55478373529168,79.07126136941866,48.976575564192956
2001-04-06,105.86905667963336,79.88793426389574,48.35891084502812
2001-04-09,106.31685113325997,79.77370562825628,48.93649858738246
2001-04-10,107.18189829566877,79.60598717048339,48.79045622357482
2001-04-11,107.25988089645256,79.56741033309328,48.25152673813691
2001-04-12,106.30522657958575,80.10195079132382,48.545565393501455
2001-04-13,107.84978997732073,79.73673604479274,48.827160502053964
2001-04-16,109.13466750850291,79.67483760632211,48.45486140115647
2001-04-17,111.28812568447648,80.66285605856724,48.12884351510882
2001-04-18,111.91128277875305,81.06893832581584,47.6743407335575
2001-04-19,112.14016148214947,81.44847068707497,47.32943610266741
2001-04-20,112.50467270540103,81.19080656957811,46.23124321851384
2001-04-23,112.99426881734149,81.6408572384869,45.8714471751053
2001-04-24,110.73680665165163,81.05160541096211,46.363735726619744
2001-04-25,110.65050981158548,80.29949584557552,46.08041607234598
2001-04-26,110.31855053519993,79.83235656371994,46.190590689937224
2001-04-27,110.8994943257891,80.55483274651208,46.494954174701874
2001-04-30,111.41144246846005,80.64930858475938,46.51038546715611
2001-05-01,111.13298834305112,80.18436395074646,46.240404209440385
2001-05-02,110.69948155534502,80.01298638817269,45.946639948461595
2001-05-03,109.14542689147967,80.24971882585764,45.6523254637144
2001-05-04,109.61011376042005,80.85657772679889,45.738435096670784
2001-05-07,109.1440945356626,80.0342147180266,45.52223404334462
2001-05-08,108.82494474644622,80.71780574941671,45.79487747111443
2001-05-09,110.27289518635179,81.20098847255815,46.51677636204082
2001-05-10,111.70384473141351,80.85381274383877,46.69318607499962
2001-05-11,111.42065741453658,80.66004359718139,46.01603403850956
2001-05-14,113.67544525031037,80.9188908271588,46.11961657602393
2001-05-15,114.71811368377503,80.78245836831879,45.98880235026124
2001-05-16,114.88891739232696,80.8620196655035,45.76818093475489
2001-05-17,113.81500911176029,80.33164586450681,45.40517452855676
2001-05-18,112.75632918060248,79.4188039919297,45.24813181176101
2001-05-21,114.03906015987359,80.64333861142008,46.58333035114851
2001-05-22,111.57271088882412,80.73961468719396,47.91861255739178
2001-05-23,113.8081034882986,80.86338572478421,48.673546630553055
2001-05-24,114.75656168564838,81.13219193847323,48.214061137918804
2001-05-25,114.345890565261,81.82439357349367,48.251449146835064
2001-05-28,116.49708527188935,82.31294702111668,48.70625578782495
2001-05-29,116.84909648032165,81.78949345240387,48.51428190814847
2001-05-30,115.21230282808602,81.74100376205526,48.7621716589717
2001-05-31,114.35135628965749,81.78637784539595,49.23972215722338
2001-06-01,112.94162375995181,82.1885866633275,49.93009989800781
2001-06-04,111.39093055122271,81.88752690919362,50.105072403161714
2001-06-05,113.86537138212418,82.0939950606223,50.228207462733494
2001-06-06,113.98796958477666,82.22020077118628,50.07701726314104
2001-06-07,113.73593035656364,82.9444692241383,49.878942226729606
2001-06-08,114.75345836042102,81.59117853419775,49.90402182067594
2001-06-11,115.48737638855742,81.64179769006803,49.80736393959006
2001-06-12,114.55595831736228,81.82596045342572,50.13505806806565
2001-06-13,113.21598453691497,82.18341104958843,50.24422181787993
2001-06-14,110.64252082211354,82.18874768822673,50.094169447665266
2001-06-15,111.77094866536225,81.76952836032113,50.75298832008862
2001-06-18,111.40150139924044,82.1240429211322,50.550130815297926
2001-06-19,112.49638576875354,82.32457459246918,50.79465796369187
2001-06-20,112.47301245017816,81.89819823689551,50.99097138363244
2001-06-21,110.66167463412619,81.20572679184181,50.6623415517738
2001-06-22,109.82995306831899,81.50072687164062,50.61235742659691
2001-06-25,111.65160171369959,81.06512683362658,50.681968700356
2001-06-26,110.81953626970143,81.40664471945452,50.36454699658334
2001-06-27,111.39878699529984,82.19367017568523,49.69073572310007
2001-06-28,108.33489694419151,82.31015618850688,50.88211303484244
2001-06-29,107.3090141947421,82.43856687859278,50.523866068840185
2001-07-02,108.45227652095457,82.51348690124462,50.320363178885806
2001-07-03,106.06663960310975,83.24371354784002,50.14694562767463
2001-07-04,107.32746053544697,83.98928853918513,50.090307597757764
2001-07-05,106.69892466170123,84.04388498805356,50.447604410057565
2001-07-06,105.94144975045229,84.44694850116831,50.7801505037739
2001-07-09,107.67463800407151,84.48091568607587,50.44655477804178
2001-07-10,107.04544331156566,84.22649870442699,50.5655706814672
2001-07-11,108.40211199412073,84.64410210431579,50.83587976593152
2001-07-12,107.94677833711226,84.60685078923801,50.69552938048105
2001-07-13,108.453251900142,84.16391661619538,51.18195218839947
2001-07-16,109.79974252306924,83.3797083965834,51.26139367307226
2001-07-17,111.22428787883881,83.91073308916556,51.660545666425506
2001-07-18,110.98242824832182,83.41122002373746,51.11680340328696
2001-07-19,108.16161053968611,82.83761745506818,51.9353001624506
2001-07-20,110.38223280702377,82.7099390953175,51.82315180029293
2001-07-23,109.76224425723342,83.10505681154349,51.30812536280167
2001-07-24,111.45470460954348,82.21066126682555,50.857177009075485
2001-07-25,110.52371291262213,82.55021633958422,50.46964461347049
2001-07-26,110.07805804094684,82.7637028597217,50.609665238355035
2001-07-27,110.3053953531422,82.13963310772527,49.523707297299914
2001-07-30,110.36783693565698,81.55995292247505,49.066924391206676
2001-07-31,112.94517739302495,81.48002899812298,49.57127327245018
2001-08-01,110.82052025145185,82.48234739166088,50.152452730025296
2001-08-02,110.23384549076883,82.36186608459289,49.653562238518624
2001-08-03,110.68387116976255,82.93515162933029,49.73623392267637
2001-08-06,111.34442505394617,83.43808714860143,49.861563416772384
2001-08-07,111.49635312945736,82.6137117874578,49.77740652523277
2001-08-08,111.85322256924819,82.62286443714127,49.54034463823757
2001-08-09,113.26472770812092,83.14644169222603,49.95347308635505
2001-08-10,112.6531617584125,82.89602391056994,49.86411112357624
2001-08-13,112.04204459325261,83.54401941745341,49.998597842418256
2001-08-14,112.00000244454992,82.98692180780743,50.411628402197266
2001-08-15,112.98537228030926,82.22876983649029,50.00561089195675
2001-08-16,111.22037253786156,82.01154365345168,49.62029215501452
2001-08-17,113.70688400089695,82.3616521814354,50.711381091276905
2001-08-20,113.33182729805273,82.172517060236,50.278350834825346
2001-08-21,112.60130696321552,82.66103196334632,50.860614017777884
2001-08-22,112.23886964957664,81.86838131767512,51.479277407859165
2001-08-23,110.91051794699041,81.58010350954605,51.58033738922291
2001-08-24,109.80440128781703,82.29512499722595,51.48101063988818
2001-08-27,109.4730967334961,81.03411533099508,51.49343473115391
2001-08-28,110.13537126429503,81.20402065297941,51.18534201634222
2001-08-29,111.12720844158426,80.76096620055681,51.247282390310666
2001-08-30,110.69827353699822,80.39432293056468,51.19453142854718
2001-08-31,110.3928872342778,80.24055430749115,50.99008496080925
2001-09-03,111.03139805918106,79.50955410781035,50.8668106292669
2001-09-04,108.6980943430346,79.98593781739427,51.31748578360059
2001-09-05,108.5454544985097,80.29163522004936,51.37382812799552
2001-09-06,109.9108013130407,80.92062224784269,51.320537058093365
2001-09-07,112.04477543551258,81.01634732450853,52.294041783369636
2001-09-10,111.85054056722633,80.54629564915176,52.3345948082318
2001-09-11,110.153184533122,80.88726508782418,52.690058921542125
2001-09-12,109.44884981763309,80.21692921969685,52.30744766328081
2001-09-13,111.06226892304116,79.76536585675868,51.84112636648818
2001-09-14,113.69310227858313,80.83242052479585,52.12443888098807
2001-09-17,113.53803199223921,81.39296492616269,52.644917898627476
2001-09-18,111.65092206187857,81.63290959911605,51.21647631461035
2001-09-19,111.90604946113973,82.40890776154973,51.588189035351355
2001-09-20,112.96580648409041,82.27157478106555,52.010521806838064
2001-09-21,114.18864756384518,82.5896900403563,52.06775522732989
2001-09-24,114.73375691333237,82.1801818155895,52.422729991047994
